Unnamed: 0,specfile,id,OBJECT,cgm_name,gal_ra,gal_dec,z,OII_flux,OII_flux_sig,OII_LQ,Hbeta_flux,Hbeta_flux_sig,Hbeta_LQ,OIII_flux,OIII_flux_sig,OIII_LQ,Halpha_flux,Halpha_flux_sig,Halpha_LQ,NII_flux,NII_flux_sig,NII_LQ,SIIa_flux,SIIa_flux_sig,SIIa_LQ,SIIb_flux,SIIb_flux_sig,SIIb_LQ,Comment,Distance,Luminosity_Ha,Luminosity_Hb,SFR_Ha,SFR_Hb,O3HB,N2,O3N2,Z_low,Z_up,R23
Sophia,J091451.54+282359.6.fits,J091451.54+282359.6._03,J0914+2823,J0914+2823_79_150,138.7147675,28.3998909,0.2277552,-99,-99.0,-99,3.85e-17,2.76e-18,1.0,7.84e-18,6.87e-19,1.0,5.82e-17,1.34e-18,1.0,2.41e-17,9.34e-19,1.0,1.88e-17,8.17e-19,1,1.41e-17,8.29e-19,1,,3.499011862040791e+27,8.954135832418906e+39,1.6940548049959546e+40,0.07073767307610936,0.13383032959468041,0.20363636363636364,0.4140893470790378,-0.30823872474904207,-99.0,8.70174361301724,-99
Sophia,J091451.82+282413.0.fits,J091451.82+282413.0._03,J0914+2823,J0914+2823_74_157,138.7159271,28.40361023,0.5096899,7.64e-17,3.3e-18,1,5.97e-17,2e-18,1.0,1.62e-17,1.15e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,8.944886235634532e+27,-99.0,1.7167215984181838e+41,-99.0,1.3562100627503653,0.271356783919598,-99.0,-99.0,-99.0,-99.0,1.5510887772194304
Sophia,J091452.42+282118.0.fits,J091452.42+282118.0._03,J0914+2823,J0914+2823_130_207,138.7184143,28.35500908,0.1807166,2.04e-16,2.97e-17,1,4.46e-17,3.06e-18,1.0,9.01e-17,3.13e-18,1.0,1.12e-16,1.82e-18,1.0,1.34e-17,1.16e-18,1.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,2.7015473391694915e+27,1.0271953644753448e+40,1.169865463491224e+40,0.08114843379355223,0.0924193716158067,2.0201793721973096,0.11964285714285715,1.2275031565722951,8.337198989896866,-99.0,-99
Sophia,J093509.78+020418.9.fits,J093509.78+020418.9._07,J0935+0204,J0935+0204_272_126,143.7907715,2.071919918,0.31734,7.68e-17,6.34e-18,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,concerned about redshift,5.11262150363816e+27,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99
Sophia,J093509.81+020534.9.fits,J093509.81+020534.9._08,J0935+0204,J0935+0204_302_149,143.7908783,2.093039989,0.4877234,4.31e-17,4.26e-18,1,2.56e-17,2.04e-18,1.0,7.67e-17,2.22e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,8.484493704287525e+27,-99.0,6.623197809566005e+40,-99.0,0.5232326269557144,2.99609375,-99.0,-99.0,-99.0,-99.0,4.6796875
Sophia,J093510.25+020630.5.fits,J093510.25+020630.5._09,J0935+0204,J0935+0204_319_180,143.7927094,2.108469963,0.2236858,-99,-99.0,-99,1.5e-16,4.02e-18,1.0,1.93e-16,3.65e-18,1.0,6.05e-16,3.79e-18,1.0,1.16e-16,2.1e-18,1.0,1e-16,1.95e-18,1,6.98e-17,1.3e-18,1,,3.428614801961743e+27,8.937223733394704e+40,6.3373041018617e+40,0.7060406749381816,0.5006470240470743,1.2866666666666666,0.19173553719008268,0.8267634353776429,8.465435700679155,-99.0,-99
Sophia,J093511.57+020607.5.fits,J093511.57+020607.5._09,J0935+0204,J0935+0204_318_150,143.7981873,2.102089882,0.5392601,1.13e-16,4.82e-18,1,4.67e-17,2.2e-18,1.0,1.3e-16,2.49e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,9.573077378367886e+27,-99.0,1.5381401770090611e+41,-99.0,1.2151307398371582,2.7837259100642395,-99.0,-99.0,-99.0,-99.0,5.203426124197002
Sophia,J093511.63+020440.4.fits,J093511.63+020440.4._07,J0935+0204,J0935+0204_284_101,143.7984772,2.077899933,0.2269635,-99,-99.0,-99,-99.0,-99.0,-99.0,3.58e-17,3.6e-18,1.0,4.68e-17,1.55e-18,1.0,1.27e-17,1.47e-18,1.0,9.66e-18,1.24e-18,1,7.66e-18,1.21e-18,1,,3.485295654487961e+27,7.143893420564028e+39,-99.0,0.05643675802245582,-99.0,-99.0,0.2713675213675214,-99.0,-99.0,8.597127984692644,-99
Sophia,J093512.06+020614.7.fits,J093512.06+020614.7._09,J0935+0204,J0935+0204_322_151,143.8002472,2.104079962,0.5390927,9.56e-17,3.63e-18,1,5.65e-17,2.33e-18,1.0,4.98e-16,2.62e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,9.569494456589312e+27,-99.0,1.859526343785985e+41,-99.0,1.469025811590928,8.814159292035397,-99.0,-99.0,-99.0,-99.0,10.506194690265486
Sophia,J093512.82+020542.9.fits,J093512.82+020542.9._07,J0935+0204,J0935+0204_317_119,143.8034058,2.095259905,0.2267267,-99,-99.0,-99,1.35e-16,4.89e-18,1.0,1.23e-16,3.42e-18,1.0,3.91e-16,2.99e-18,1.0,7.42e-17,2.06e-18,1.0,6.76e-17,1.77e-18,1,4.47e-17,2.18e-18,1,,3.481195013700925e+27,5.954472954220197e+40,5.879851681903883e+40,0.47040336338339556,0.46450828287040674,0.9111111111111111,0.189769820971867,0.6813441950612316,8.511969857580405,-99.0,-99
Sophia,J093512.98+020525.1.fits,J093512.98+020525.1._07,J0935+0204,J0935+0204_312_105,143.8040771,2.090310097,0.4655281,2.75e-16,5.14e-18,1,1.33e-16,2.5e-18,1.0,3.07e-16,3.37e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,8.024898451497567e+27,-99.0,3.078269427499707e+41,-99.0,2.4318328477247686,2.3082706766917296,-99.0,-99.0,-99.0,-99.0,4.375939849624061
Sophia,J093514.06+020302.8.fits,J093514.06+020302.8._07,J0935+0204,J0935+0204_220_95,143.8085938,2.050790071,0.2256141,-99,-99.0,-99,4.27e-17,4.84e-18,1.0,1.45e-17,5.07e-18,1.0,2.08e-16,4.05e-18,1.0,9.28e-17,4.6e-18,1.0,1.72e-17,2.7e-18,1,2.85e-17,1.79e-18,1,,3.4619400865668565e+27,3.132653020346536e+40,1.83925890457096e+40,0.24747958860737634,0.14530145346110585,0.3395784543325527,0.4461538461538461,-0.11854451404614945,-99.0,8.720206245515977,-99
Sophia,J093514.12+020407.8.fits,J093514.12+020407.8._07,J0935+0204,J0935+0204_263_61,143.8088531,2.068830013,0.2328023,4.6e-17,1.3e-17,1,5.8e-17,3.29e-18,1.0,6.99e-17,3e-18,1.0,1.24e-16,1.43e-18,1.0,1.8e-17,1.06e-18,1.0,1.93e-17,1.83e-18,1,1.94e-17,1.99e-18,1,,3.5866847340823546e+27,2.0045549127678436e+40,2.681577168789758e+40,0.15835983810865964,0.21184459633439087,1.2051724137931032,0.14516129032258066,0.9191983622416731,8.435856524082665,-99.0,-99
Sophia,J093514.43+020458.4.fits,J093514.43+020458.4._08,J0935+0204,J0935+0204_307_71,143.8101044,2.082890034,0.3495139,4.72e-17,6.51e-18,1,4.83e-17,3.48e-18,1.0,3.05e-17,2.09e-18,1.0,8.75e-17,1.41e-18,1.0,2.47e-17,2.05e-18,1.0,2.27e-17,1.16e-18,1,6.94e-18,8.14e-19,1,,5.720463751466985e+27,3.598159351398098e+40,5.680486131239205e+40,0.28425458876044973,0.44875840436789716,0.6314699792960663,0.28228571428571425,0.34966380835792127,8.618107581325466,-99.0,-99
Sophia,J093514.66+020523.2.fits,J093514.66+020523.2._07,J0935+0204,J0935+0204_322_86,143.8110657,2.089780092,0.22557,-99,-99.0,-99,6.81e-17,3.54e-18,1.0,5.06e-17,2.59e-18,1.0,-99.0,-99.0,2.0,1.9e-17,2.26e-18,1.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,3.461177284070516e+27,-99.0,2.9320454533042577e+40,-99.0,0.23163159081103635,0.7430249632892805,-99.0,-99.0,-99.0,-99.0,-99
Sophia,J093515.02+020225.4.fits,J093515.02+020225.4._09,J0935+0204,J0935+0204_203_120,143.812561,2.040400028,0.1317661,-99,-99.0,-99,7.56e-17,2.8e-18,1.0,1.85e-16,3.35e-18,1.0,2e-16,1.73e-18,1.0,1.52e-17,9.81e-19,1.0,-99.0,-99.0,-99,1.25e-17,1.06e-18,1,,1.9108985796213878e+27,9.177304356775544e+39,9.921400194022905e+39,0.0725007044185268,0.07837906153278094,2.447089947089947,0.076,1.507836340621016,8.247492371001275,-99.0,-99
Sophia,J093515.35+020302.7.fits,J093515.35+020302.7._07,J0935+0204,J0935+0204_210_84,143.8139496,2.050740004,0.1252984,-99,-99.0,-99,1.18e-16,8.71e-18,1.0,-99.0,-99.0,-99.0,1.24e-16,3e-18,1.0,4.93e-17,3.12e-18,1.0,3.33e-17,2.45e-18,1,2.67e-17,2.7e-18,1,,1.8095481155037174e+27,5.1023684909819846e+39,1.3886671922069356e+40,0.04030871107875768,0.10970470818434791,-99.0,0.3975806451612904,-99.0,-99.0,8.691672383445548,-99
Sophia,J093515.64+020230.7.fits,J093515.64+020230.7._08,J0935+0204,J0935+0204_200_112,143.8151855,2.04185009,0.5194963,-99,-99.0,-99,6.83e-17,1.94e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,9.152155471942904e+27,-99.0,2.0560959564025675e+41,-99.0,1.6243158055580282,-99.0,-99.0,-99.0,-99.0,-99.0,-99
Sophia,J093516.87+020523.2.fits,J093516.87+020523.2._08,J0935+0204,J0935+0204_344_71,143.8202972,2.089780092,0.3555047,-99,-99.0,-99,3.89e-17,3.49e-19,1.0,1.97e-17,2.06e-18,1.0,3.35e-16,2.9e-18,1.0,1.92e-16,2.57e-18,1.0,2.94e-17,1.34e-18,1,3.33e-17,1.1e-18,1,,5.835211549010765e+27,1.4334015907613047e+41,4.760348076971886e+40,1.1323872567014306,0.376067498080779,0.506426735218509,0.5731343283582089,-0.05373979683081912,-99.0,8.782206160350022,-99
Sophia,J093517.87+020530.4.fits,J093517.87+020530.4._09,J0935+0204,J0935+0204_356_75,143.8244324,2.091789961,0.0999556,-99,-99.0,-99,3.59e-17,3.92e-18,1.0,2.91e-17,3.23e-18,1.0,7.19e-17,1.64e-18,1.0,1.93e-17,2.08e-18,1.0,1.15e-17,1.27e-18,1,4.29e-18,1.37e-18,1,,1.4196518414992992e+27,1.8209685898154326e+39,2.60036340738122e+39,0.014385651859541916,0.020542870918311636,0.8105849582172702,0.2684283727399166,0.4799701217826969,8.576409561029537,-99.0,-99
Sophia,J093517.89+020554.6.fits,J093517.89+020554.6._07,J0935+0204,J0935+0204_357_99,143.8245239,2.09849,0.3299305,-99,-99.0,-99,3.43e-17,2.25e-18,1.0,5.39e-17,2.04e-18,1.0,7.02e-17,1.11e-18,1.0,4.81e-18,1.31e-18,1.0,1.26e-17,8.95e-19,1,1.53e-17,1.73e-18,1,,5.348778190174771e+27,2.523807071960257e+40,3.5267866972244617e+40,0.19938075868486027,0.27861614908073246,1.5714285714285714,0.06851851851851852,1.3604866808999416,8.294644262112019,-99.0,-99
Sophia,J093518.33+020236.0.fits,J093518.33+020236.0._07,J0935+0204,J0935+0204_179_100,143.826355,2.043319941,0.4889075,5.85e-17,3.73e-18,1,4.55e-17,2.52e-18,1.0,2.68e-17,1.61e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,8.509172028712088e+27,-99.0,1.1840278055991788e+41,-99.0,0.9353819664233513,0.589010989010989,-99.0,-99.0,-99.0,-99.0,1.8747252747252747
Sophia,J093518.76+020514.5.fits,J093518.76+020514.5._09,J0935+0204,J0935+0204_8_60,143.828186,2.087349892,0.3185991,-99,-99.0,-99,1e-16,2.6e-18,1.0,1.05e-17,1.7e-18,1.0,6.04e-17,1.91e-18,1.0,2.72e-17,1.32e-18,1.0,9.77e-18,1.08e-18,1,1.87e-17,1.11e-18,1,,5.136137998303914e+27,2.002258612542543e+40,9.480893430251113e+40,0.15817843039086088,0.7489905809898378,0.105,0.45033112582781454,-0.6323426663431287,-99.0,8.722513220285448,-99
Sophia,J093518.97+020500.9.fits,J093518.97+020500.9._09,J0935+0204,J0935+0204_14_47,143.8290405,2.083590031,0.4258628,9.22e-17,6.92e-18,1,4.74e-17,2.63e-18,1.0,2.15e-16,3.18e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,7.218051676935851e+27,-99.0,8.87552829531883e+40,-99.0,0.7011667353301876,4.5358649789029535,-99.0,-99.0,-99.0,-99.0,6.481012658227848
Sophia,J093519.30+020445.0.fits,J093519.30+020445.0._09,J0935+0204,J0935+0204_29_34,143.8304138,2.079169989,0.2623594,-99,-99.0,-99,1.44e-17,1.39e-18,1.0,2.97e-17,1.69e-18,1.0,5.86e-17,1.2e-18,1.0,1.21e-17,6.6e-19,1.0,1.06e-17,6.5e-19,1,3.87e-18,6.03e-19,1,,4.1080509423053224e+27,1.2427366915536195e+40,8.733936502550215e+39,0.09817619863273594,0.0689980983701467,2.0625,0.20648464163822525,0.9995062029236033,8.410158015064447,-99.0,-99
Sophia,J093519.60+020400.6.fits,J093519.60+020400.6._09,J0935+0204,J0935+0204_125_26,143.8316498,2.066839933,0.4157514,4.94e-17,4.55e-18,1,3.52e-17,1.79e-18,1.0,2.36e-17,1.5e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,7.015436003880776e+27,-99.0,6.226269216955375e+40,-99.0,0.49187526813947463,0.6704545454545455,-99.0,-99.0,-99.0,-99.0,2.0738636363636367
Sophia,J093520.29+020556.1.fits,J093520.29+020556.1._07,J0935+0204,J0935+0204_17_105,143.8345184,2.098910093,0.38236,-99,-99.0,-99,8.1e-17,2.16e-18,1.0,1.81e-16,2.93e-18,1.0,1.22e-16,1.24e-18,1.0,1.08e-17,9.72e-19,1.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,6.355482922558392e+27,6.192511287549909e+40,1.1758665285850915e+41,0.4892083917164428,0.9289345575822223,2.234567901234568,0.08852459016393442,1.4021296311783333,8.281318518022934,-99.0,-99
Sophia,J093520.90+020234.4.fits,J093520.90+020234.4._07,J0935+0204,J0935+0204_158_109,143.8370667,2.042900085,0.6236822,6.07e-17,4.62e-18,1,3.79e-17,2.86e-18,1.0,1.9e-17,1.64e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,1.1416921840665452e+28,-99.0,1.775469282541337e+41,-99.0,1.4026207332076563,0.5013192612137204,-99.0,-99.0,-99.0,-99.0,2.102902374670185
Sophia,J093521.13+020318.1.fits,J093521.13+020318.1._09,J0935+0204,J0935+0204_142_72,143.8380585,2.055030107,0.4213445,5.04e-17,5.37e-18,1,3.95e-17,1.71e-18,1.0,5.02e-17,1.96e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,7.127355749742237e+27,-99.0,7.211570700395161e+40,-99.0,0.5697140853312177,1.270886075949367,-99.0,-99.0,-99.0,-99.0,2.5468354430379745
Sophia,J093521.14+020451.0.fits,J093521.14+020451.0._07,J0935+0204,J0935+0204_51_57,143.8381042,2.080830097,0.4247313,7.41e-17,7.29e-18,1,7.97e-17,3.54e-18,1.0,4.43e-17,2.56e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,7.195315382093473e+27,-99.0,1.4829751973964689e+41,-99.0,1.1715504059432102,0.5558343789209536,-99.0,-99.0,-99.0,-99.0,1.4855708908406524
Sophia,J093522.27+020303.5.fits,J093522.27+020303.5._08,J0935+0204,J0935+0204_140_94,143.8427887,2.050980091,0.491514,7.27e-17,0.464,1,5.23e-17,2.47e-18,1.0,3.67e-17,1.83e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,8.563551436020702e+27,-99.0,1.3784321924456936e+41,-99.0,1.088961432032098,0.7017208413001912,-99.0,-99.0,-99.0,-99.0,2.0917782026768643
Sophia,J093522.80+020542.6.fits,J093522.80+020542.6._08,J0935+0204,J0935+0204_38_111,143.844986,2.095180035,0.43491,5.58e-17,8.66e-18,1,9.28e-17,2.64e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,7.400411240045984e+27,-99.0,1.826566892513663e+41,-99.0,1.4429878450857938,-99.0,-99.0,-99.0,-99.0,-99.0,-99
Sophia,J093522.96+020422.4.fits,J093522.96+020422.4._07,J0935+0204,J0935+0204_85_72,143.8456879,2.07288003,0.4247206,5.72e-17,6.25e-18,1,5.86e-17,2.73e-18,1.0,1.54e-16,2.76e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,7.19510045230915e+27,-99.0,1.0903030735353731e+41,-99.0,0.8613394280929447,2.6279863481228665,-99.0,-99.0,-99.0,-99.0,3.604095563139931
Sophia,J093523.08+020505.0.fits,J093523.08+020505.0._07,J0935+0204,J0935+0204_56_88,143.8461609,2.084709883,0.2623559,-99,-99.0,-99,-99.0,-99.0,-99.0,3.35e-17,2.7e-18,1.0,5.77e-17,3.03e-18,1.0,5.03e-18,1.77e-18,1.0,8.61e-18,1.28e-18,1,-99.0,-99.0,-99,,4.1079884139121194e+27,1.2236130419243438e+40,-99.0,0.09666543031202315,-99.0,-99.0,0.08717504332755632,-99.0,-99.0,8.316023537983112,-99
Sophia,J093523.24+020511.0.fits,J093523.24+020511.0._08,J0935+0204,J0935+0204_54_94,143.8468475,2.086390018,0.3536735,-99,-99.0,-99,4.26e-17,3.5e-18,1.0,9.23e-18,2.38e-18,1.0,1e-16,2.17e-18,1.0,2.94e-17,2.31e-18,1.0,1.4e-17,1.05e-18,1,1.23e-17,1.13e-18,1,,5.800085313968549e+27,4.2274514376709593e+40,5.15055773360079e+40,0.3339686635760058,0.4068940609544624,0.21666666666666667,0.29400000000000004,-0.13255522848896417,-99.0,8.616957978334929,-99
Sophia,J093523.92+020511.2.fits,J093523.92+020511.2._07,J0935+0204,J0935+0204_57_102,143.8496704,2.086440086,0.26272,-99,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.48e-17,1.95e-18,1.0,2.21e-17,1.9e-18,1.0,1.09e-17,1.02e-18,1,-99.0,-99.0,-99,,4.114494144960908e+27,5.2758743291654127e+39,-99.0,0.041679407200406755,-99.0,-99.0,0.8911290322580645,-99.0,-99.0,8.89146613792957,-99
Sophia,J093524.25+020444.4.fits,J093524.25+020444.4._09,J0935+0204,J0935+0204_72_95,143.851059,2.07901001,0.4249365,7.28e-17,6.73e-18,1,2.94e-17,2.03e-18,1.0,7.68e-17,1.92e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,7.199437486489531e+27,-99.0,5.476717725733408e+40,-99.0,0.4326607003329392,2.6122448979591835,-99.0,-99.0,-99.0,-99.0,5.08843537414966
Olivia,J093524.30+020343.5.fits,J093524.30+020343.5._07,J0935+0204,J0935+0204_109_97,143.8512268,2.062079906,0.2085924,-99,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.73e-17,2.62e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,3.169813084602864e+27,9.760153894567293e+39,-99.0,0.07710521576708161,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99
Olivia,J093524.54+020248.8.fits,J093524.54+020248.8._09,J0935+0204,J0935+0204_132_129,143.8522491,2.04689002,0.4461295,-99,-99.0,-99,1.46e-17,2.3e-18,1.0,1.01e-16,4.05e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,7.627940999640802e+27,-99.0,3.0531166902872433e+40,-99.0,0.2411962185326922,6.917808219178083,-99.0,-99.0,-99.0,-99.0,-99
Olivia,J093524.79+020246.6.fits,J093524.79+020246.6._07,J0935+0204,J0935+0204_132_133,143.8532715,2.046279907,0.4320457,-99,-99.0,-99,2.14e-17,3.42e-18,1.0,2.78e-17,2.78e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,7.34256862908506e+27,-99.0,4.146538474281487e+40,-99.0,0.32757653946823745,1.2990654205607477,-99.0,-99.0,-99.0,-99.0,-99
Olivia,J093526.86+020636.7.fits,J093526.86+020636.7._09,J0935+0204,J0935+0204_43_192,143.861908,2.110199928,0.0923018,-99,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.82e-16,1.88e-18,1.0,1.8e-17,1.8e-18,1.0,3.6e-17,2.01e-18,1,2.76e-17,2.05e-18,1,,1.3041991098710323e+27,8.165090934973966e+39,-99.0,0.06450421838629433,-99.0,-99.0,0.04712041884816754,-99.0,-99.0,8.16372921104921,-99
Olivia,J094320.04+053108.7.fits,J094320.04+053108.7._04,J0943+0531,J0943+0531_263_174,145.8334961,5.519090176,0.1483404,-99,-99.0,-99,-99.0,-99.0,2.0,-99.0,-99.0,2.0,-99.0,-99.0,2.0,1.87e-16,2.51e-18,1.0,-99.0,-99.0,2,-99.0,-99.0,2,,2.1739840585250766e+27,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99
Olivia,J094322.74+053049.9.fits,J094322.74+053049.9._04,J0943+0531,J0943+0531_253_139,145.8447418,5.513850212,0.38534,-99,-99.0,-99,2.28e-17,2.96e-18,1.0,3.57e-17,1.41e-18,1.0,3.46e-17,1.06e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,6.41379923902746e+27,1.7886142495190697e+40,3.3708658376485404e+40,0.1413005257120065,0.2662984011742347,1.5657894736842106,-99.0,-99.0,-99.0,-99.0,-99
Olivia,J094325.52+053016.4.fits,J094325.52+053016.4._01,J0943+0531,J0943+0531_230_118,145.8563538,5.504559994,0.46822,3.34e-17,1.74e-18,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,8.08033453556618e+27,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99
Olivia,J094327.00+053237.5.fits,J094327.00+053237.5._02,J0943+0531,J0943+0531_314_95,145.8625183,5.543739796,0.34987,1.02e-16,4.17e-18,1,-99.0,-99.0,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,5.7272709234559e+27,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99
Olivia,J094330.05+052817.0.fits,J094330.05+052817.0._03,J0943+0531,J0943+0531_187_196,145.8751984,5.471380234,0.471346,1.09e-16,3.5e-18,1,3.73e-17,9.95e-19,1.0,5.46e-17,1.32e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,8.144816614507354e+27,-99.0,8.892980697385989e+40,-99.0,0.7025454750934931,1.4638069705093835,-99.0,-99.0,-99.0,-99.0,4.386058981233244
Olivia,J094330.48+053144.9.fits,J094330.48+053144.9._01,J0943+0531,J0943+0531_308_22,145.8769836,5.529129982,0.3546021,5.58e-17,2.65e-18,1,3.64e-17,1.89e-18,1.0,3.42e-17,1.46e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,5.817892151854955e+27,-99.0,4.428010208611448e+40,-99.0,0.3498128064803044,0.9395604395604397,-99.0,-99.0,-99.0,-99.0,2.472527472527473
Olivia,J094330.61+053118.1.fits,J094330.61+053118.1._02,J0943+0531,J0943+0531_228_20,145.8775482,5.521699905,0.3532186,1.33e-16,5.12e-18,1,-99.0,-99.0,2.0,-99.0,-99.0,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,5.791366393538358e+27,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99
Olivia,J094331.07+052859.3.fits,J094331.07+052859.3._03,J0943+0531,J0943+0531_183_152,145.8794708,5.483139992,0.2831819,8.24e-17,1.08e-17,1,5.85e-17,1.75e-18,1.0,3.18e-17,1.98e-18,1.0,1.03e-16,1.61e-18,1.0,2.3e-17,1.05e-18,1.0,2.26e-17,1.15e-18,1,1.74e-17,1.43e-18,1,,4.4832981217474925e+27,2.601610796086269e+40,4.225975750419356e+40,0.20552725289081525,0.3338520842831291,0.5435897435897435,0.22330097087378642,0.3863806425898315,8.606358194371253,-99.0,-99
Olivia,J094331.78+053033.8.fits,J094331.78+053033.8._03,J0943+0531,J0943+0531_178_58,145.8824158,5.509399891,0.4452019,9.54e-17,2.98e-18,1,5.31e-17,1.36e-18,1.0,-99.0,-99.0,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,7.60907175817274e+27,-99.0,1.1049274876412277e+41,-99.0,0.8728927152365699,-99.0,-99.0,-99.0,-99.0,-99.0,-99
Olivia,J094332.32+053152.3.fits,J094332.32+053152.3._03,J0943+0531,J0943+0531_27_23,145.8846588,5.531199932,0.5485639,2.7e-16,5.27e-18,1,6.75e-17,1.59e-18,1.0,8.8e-17,2.04e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,9.772679709618019e+27,-99.0,2.316898459534269e+41,-99.0,1.8303497830320725,1.3037037037037038,-99.0,-99.0,-99.0,-99.0,5.303703703703704
Olivia,J094333.06+052954.2.fits,J094333.06+052954.2._03,J0943+0531,J0943+0531_167_100,145.8877563,5.498400211,0.5532846,9.81e-17,2.24e-18,1,3.63e-17,9.6e-19,1.0,4.82e-17,1.15e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,9.87430781005062e+27,-99.0,1.2720255795094073e+41,-99.0,1.0049002078124316,1.3278236914600552,-99.0,-99.0,-99.0,-99.0,4.03030303030303
Olivia,J094333.46+053207.5.fits,J094333.46+053207.5._01,J0943+0531,J0943+0531_37_45,145.8894196,5.535419941,0.22892,-99,-99.0,-99,1.75e-16,2.56e-18,1.0,5.71e-17,2.09e-18,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99,,3.5192099860599416e+27,-99.0,7.789405420950011e+40,-99.0,0.6153630282550508,0.3262857142857143,-99.0,-99.0,-99.0,-99.0,-99
